postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7122141042006491136,1698050747,Videos,16213535,99,1,15,no,https://www.linkedin.com/posts/ibm_data-security-cybersecurityawarenessmonth-activity-7122141042006491136-d9q1?utm_source=share&utm_medium=member_desktop,23-10-2023
7120974703250350081,1697772670,Videos,16213535,200,3,23,no,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-ibm-securetothecore-activity-7120974703250350081-a1fy?utm_source=share&utm_medium=member_desktop,20-10-2023
7120810580826890240,1697733540,Videos,16213535,426,13,34,no,https://www.linkedin.com/posts/ibm_paulrandday-activity-7120810580826890240-OS5I?utm_source=share&utm_medium=member_desktop,19-10-2023
7120651463206268928,1697695604,Videos,16213543,196,1,12,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-linuxone-ibmapac-activity-7120651463206268928-HOEZ?utm_source=share&utm_medium=member_desktop,19-10-2023
7120069209253937152,1697556783,Videos,16213543,315,16,17,no,https://www.linkedin.com/posts/ibm_ai-activity-7120069209253937152-RnRF?utm_source=share&utm_medium=member_desktop,17-10-2023
7119895953821638656,1697515476,Videos,16213543,285,6,15,yes,https://www.linkedin.com/posts/ibm_dyk-watsonx-genai-activity-7119895953821638656-mO3m?utm_source=share&utm_medium=member_desktop,17-10-2023
7119630535345242112,1697452195,Videos,16213543,87,1,13,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-aiforbusiness-ibmpartners-activity-7119630535345242112-iAjT?utm_source=share&utm_medium=member_desktop,16-10-2023
7119608197199380482,1697446870,Videos,16213543,222,3,27,no,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-securetothecore-activity-7119608197199380482-Z0q_?utm_source=share&utm_medium=member_desktop,16-10-2023
7116091428857905152,1696608407,Videos,16213543,2007,55,233,no,https://www.linkedin.com/posts/ibm_ai-activity-7116091428857905152-6t10?utm_source=share&utm_medium=member_desktop,06-10-2023
7115910465213394944,1696565262,Videos,16213543,174,13,11,no,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-securetothecore-activity-7115910465213394944-intz?utm_source=share&utm_medium=member_desktop,06-10-2023
7115612949754363905,1696494328,Videos,16213543,133,9,12,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-aiforbusiness-activity-7115612949754363905-rbyC?utm_source=share&utm_medium=member_desktop,05-10-2023
7115222234104807424,1696401175,Videos,16213543,917,18,29,yes,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-ibm-ibmqradar-activity-7115222234104807424-5URe?utm_source=share&utm_medium=member_desktop,04-10-2023
