postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7115612949754363905,1696494328,Videos,16216850,133,9,12,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-aiforbusiness-activity-7115612949754363905-rbyC?utm_source=share&utm_medium=member_desktop,05-10-2023
7115222234104807424,1696401175,Videos,16216850,917,18,29,yes,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-ibm-ibmqradar-activity-7115222234104807424-5URe?utm_source=share&utm_medium=member_desktop,04-10-2023
7113424751527661569,1695972621,Videos,16216850,79,1,6,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-thinkmumbai-ibm-activity-7113424751527661569-s9-U?utm_source=share&utm_medium=member_desktop,29-09-2023
7113185785733906432,1695915647,Videos,16216851,516,7,0,no,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7113185785733906432-Xj5Y?utm_source=share&utm_medium=member_desktop,28-09-2023
7113084666064105472,1695891539,Videos,16216851,361,6,31,yes,https://www.linkedin.com/posts/ibm_ibm-ibmskillsbuild-ai-activity-7113084666064105472-2nhU?utm_source=share&utm_medium=member_desktop,28-09-2023
7113017812532559872,1695875599,Videos,16216851,270,14,13,yes,https://www.linkedin.com/posts/ibm_dyk-watsonx-ibmsoftwarelabs-activity-7113017812532559872-ysse?utm_source=share&utm_medium=member_desktop,28-09-2023
7112492067217428482,1695750252,Videos,16216851,332,17,15,no,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7112492067217428482-ZySM?utm_source=share&utm_medium=member_desktop,26-09-2023
7111990468082618368,1695630661,Videos,16216851,163,15,4,yes,https://www.linkedin.com/posts/ibm_ibmpartnerplus-ibmpartners-aiforbusiness-activity-7111990468082618368-SCCS?utm_source=share&utm_medium=member_desktop,25-09-2023
7110566633391230976,1695291193,Videos,16216851,228,3,31,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-watsonx-tennis-activity-7110566633391230976-xZcJ?utm_source=share&utm_medium=member_desktop,21-09-2023
7109764035696349184,1695099839,Videos,16216851,710,6,43,yes,https://www.linkedin.com/posts/ibm_thinkmumbai-ibm-ibmpartners-activity-7109764035696349184-cOlK?utm_source=share&utm_medium=member_desktop,19-09-2023
7109448076750163968,1695024508,Videos,16216851,136,5,7,yes,https://www.linkedin.com/posts/ibm_cloudpak-instana-turbonomic-activity-7109448076750163968-dXJ9?utm_source=share&utm_medium=member_desktop,18-09-2023
7108497840900886529,1694797954,Videos,16216851,422,11,37,no,https://www.linkedin.com/posts/ibm_hispanicheritagemonth-activity-7108497840900886529-WPWE?utm_source=share&utm_medium=member_desktop,15-09-2023
7108253928948977664,1694739801,Videos,16216851,191,9,9,no,https://www.linkedin.com/posts/ibm_securetothecore-ibmapac-security-activity-7108253928948977664-ckIs?utm_source=share&utm_medium=member_desktop,15-09-2023
7108112964393570304,1694706193,Videos,16216856,640,12,81,no,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7108112964393570304-BrI6?utm_source=share&utm_medium=member_desktop,14-09-2023
7107966907139424256,1694671370,Videos,16216856,1473,29,16,no,https://www.linkedin.com/posts/ibm_meet-anusha-and-navya-2-besties-that-work-activity-7107966907139424256-jEE6?utm_source=share&utm_medium=member_desktop,14-09-2023
